Date,Adj Close,Close,High,Low,Open,Volume
2023-07-13 00:00:00+00:00,21437.7793,24150,24225,23975,24000,2583600
2023-07-14 00:00:00+00:00,21437.7793,24150,24275,24050,24200,2675400
2023-07-17 00:00:00+00:00,21504.35547,24225,24400,24200,24300,3021800
2023-07-18 00:00:00+00:00,21526.54883,24250,24450,24050,24250,3304900
2023-07-20 00:00:00+00:00,21637.50977,24375,24575,24225,24575,3011600
2023-07-21 00:00:00+00:00,21748.4707,24500,24500,24275,24400,2546600
2023-07-24 00:00:00+00:00,22547.39453,25400,25600,24525,24525,7839200
2023-07-25 00:00:00+00:00,22547.39453,25400,25800,25400,25500,5141800
2023-07-26 00:00:00+00:00,23435.08984,26400,26575,25525,25525,9071700
2023-07-27 00:00:00+00:00,23412.89648,26375,26750,26100,26425,6529600
2023-07-28 00:00:00+00:00,23657.00977,26650,26650,26025,26400,4247900
2023-07-31 00:00:00+00:00,24433.74414,27525,27650,27075,27450,10459300
2023-08-01 00:00:00+00:00,24433.74414,27525,27700,27150,27625,4076800
2023-08-02 00:00:00+00:00,23723.58984,26725,27500,26500,27500,8222700
2023-08-03 00:00:00+00:00,24100.85742,27150,27375,26725,26725,4755600
2023-08-04 00:00:00+00:00,24256.20313,27325,27725,27250,27250,3880200
2023-08-07 00:00:00+00:00,24344.97266,27425,27675,27300,27525,4576800
2023-08-08 00:00:00+00:00,24433.74414,27525,27700,27500,27525,1752600
2023-08-09 00:00:00+00:00,24633.47266,27750,27850,27575,27575,3731100
2023-08-10 00:00:00+00:00,24500.32031,27600,27975,27600,27850,3644800
2023-08-11 00:00:00+00:00,24056.47266,27100,27625,26800,27600,4270100
2023-08-14 00:00:00+00:00,24367.16602,27450,27450,26850,27200,3157000
2023-08-15 00:00:00+00:00,24300.58789,27375,27500,27150,27500,1785100
2023-08-16 00:00:00+00:00,24411.55078,27500,27500,27175,27375,1667900
2023-08-18 00:00:00+00:00,23790.16602,26800,27375,26800,27325,5084200
2023-08-21 00:00:00+00:00,24034.28125,27075,27300,26800,26800,2444100
2023-08-22 00:00:00+00:00,24500.32031,27600,27650,27150,27225,4336900
2023-08-23 00:00:00+00:00,24744.43359,27875,28150,27800,27850,4536100
2023-08-24 00:00:00+00:00,23701.39648,26700,27775,26700,27775,12388200
2023-08-25 00:00:00+00:00,23124.39453,26050,26725,25975,26700,8528800
2023-08-28 00:00:00+00:00,23435.08984,26400,26600,26125,26125,3056300
2023-08-29 00:00:00+00:00,23390.70313,26350,26600,26300,26500,1930400
2023-08-30 00:00:00+00:00,23213.16602,26150,26400,26150,26350,2492400
2023-08-31 00:00:00+00:00,23080.01172,26000,26250,26000,26150,4100400
2023-09-01 00:00:00+00:00,23390.70313,26350,26425,26000,26000,2242300
2023-09-04 00:00:00+00:00,23812.35547,26825,26875,26425,26425,3263600
2023-09-05 00:00:00+00:00,24145.24219,27200,27350,26850,26850,3836800
2023-09-06 00:00:00+00:00,24322.78125,27400,27525,27350,27400,5838100
2023-09-07 00:00:00+00:00,24100.85742,27150,27425,26950,27400,3659600
2023-09-08 00:00:00+00:00,24234.01172,27300,27475,26975,27125,3162700
2023-09-11 00:00:00+00:00,23878.93359,26900,27350,26850,27325,3044900
2023-09-12 00:00:00+00:00,24034.28125,27075,27250,26925,26950,2664400
2023-09-13 00:00:00+00:00,24123.05078,27175,27275,27075,27150,4128300
2023-09-14 00:00:00+00:00,24322.78125,27400,27600,27325,27325,6719500
2023-09-15 00:00:00+00:00,25232.66406,28425,28425,27250,27400,13900400
2023-09-18 00:00:00+00:00,24944.16406,28100,28600,28100,28375,4143000
2023-09-19 00:00:00+00:00,25143.89648,28325,28450,28025,28150,3124700
2023-09-20 00:00:00+00:00,25299.24219,28500,28775,28400,28400,5245200
2023-09-21 00:00:00+00:00,25143.89648,28325,28475,28250,28475,2422500
2023-09-22 00:00:00+00:00,25166.08789,28350,28525,28175,28250,2770200
2023-09-25 00:00:00+00:00,25077.31836,28250,28375,28150,28350,3737000
2023-09-26 00:00:00+00:00,24633.47266,27750,28400,27625,28275,3941400
2023-09-27 00:00:00+00:00,25121.70508,28300,28300,27475,27700,3641600
2023-09-29 00:00:00+00:00,25077.31836,28250,28475,28100,28400,3858000
2023-10-02 00:00:00+00:00,24788.82031,27925,28350,27850,28225,3404200
2023-10-03 00:00:00+00:00,23967.70508,27000,27925,27000,27925,11647700
2023-10-04 00:00:00+00:00,23590.43359,26575,26675,26275,26675,7279900
2023-10-05 00:00:00+00:00,23213.16602,26150,26575,26150,26575,6636500
2023-10-06 00:00:00+00:00,23435.08984,26400,26525,26175,26175,4367500
2023-10-09 00:00:00+00:00,23701.39648,26700,26875,26600,26600,5932700
2023-10-10 00:00:00+00:00,23856.74219,26875,26950,26725,26875,4840800
2023-10-11 00:00:00+00:00,23948.79883,26275,26375,26250,26300,4932200
2023-10-12 00:00:00+00:00,23584.21289,25875,26275,25850,26275,6094700
2023-10-13 00:00:00+00:00,23766.50781,26075,26325,26000,26000,2335000
2023-10-16 00:00:00+00:00,24108.30664,26450,26450,26200,26375,3160900
2023-10-17 00:00:00+00:00,24039.94727,26375,26475,26250,26450,2864200
2023-10-18 00:00:00+00:00,23971.58789,26300,26425,26100,26275,3449000
2023-10-19 00:00:00+00:00,23720.93359,26025,26400,26000,26400,2946300
2023-10-20 00:00:00+00:00,23538.63867,25825,26050,25800,26000,3499000
2023-10-23 00:00:00+00:00,22786.67969,25000,25850,25000,25825,6286900
2023-10-24 00:00:00+00:00,23014.54688,25250,25425,24850,25000,4688100
2023-10-25 00:00:00+00:00,23994.37305,26325,26800,25700,25700,6095900
2023-10-26 00:00:00+00:00,23857.6543,26175,26500,26000,26200,3098200
2023-10-27 00:00:00+00:00,23265.19922,25525,26250,25525,26175,3428500
2023-10-30 00:00:00+00:00,22239.79883,24400,25525,24300,25525,6742100
2023-10-31 00:00:00+00:00,22900.61328,25125,25300,24425,24425,5459600
2023-11-01 00:00:00+00:00,21966.35938,24100,25100,24100,25100,5710600
2023-11-02 00:00:00+00:00,21624.55859,23725,24350,23725,24125,8176900
2023-11-03 00:00:00+00:00,21670.13281,23775,24050,23775,23800,4860100
2023-11-06 00:00:00+00:00,21647.3457,23750,23850,23550,23825,5447600
2023-11-07 00:00:00+00:00,21305.54492,23375,24075,23225,23775,4395000
